	name	Id	Label	timeset	degree	closeness	eccentricity	strength	betweenness	evcent	module	pi	zi	kingdom	phylum	class	order	family	genus	species	centrality	marker1	marker2	marker3	marker4	marker5
101	OTU_119	OTU_119	NA	NA	36	3.80E-06	3	35.83751711	0	5.42E-17	3	0	0.225918608	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SJA-15	f__norank	g__norank	s__norank	0.054116302	1	2	3	NA	5
102	OTU_1195	OTU_1195	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Cerasibacillus	s__norank	-0.023296404	NA	NA	NA	4	NA
103	OTU_1197	OTU_1197	NA	NA	62	5.06E-06	1	61.94166456	0	2.04E-16	2	0	NA	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
104	OTU_1198	OTU_1198	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__Luedemannella	s__norank	2.307866635	NA	NA	NA	NA	5
105	OTU_1199	OTU_1199	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Rhodoplanes	s__norank	NA	NA	NA	3	NA	NA
106	OTU_12	OTU_12	NA	NA	19	2.44E-05	10	17.79722096	252	0.04760007	10	0.265927978	-0.035868932	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus_circulans	-144.4096775	NA	NA	NA	4	5
107	OTU_120	OTU_120	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_torques_group	s__norank	-0.03030303	NA	2	NA	4	NA
108	OTU_1201	OTU_1201	NA	NA	53	6.30E-06	6	52.90524337	0	7.81E-15	1	0	0.422620107	k__Bacteria	p__Desulfobacterota	c__Desulfobaccia	o__Desulfobaccales	f__Desulfobaccaceae	g__Desulfobacca	s__norank	NA	1	NA	NA	NA	NA
109	OTU_1205	OTU_1205	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Chloroflexi	c__Gitt-GS-136	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	3	NA	5
110	OTU_1209	OTU_1209	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_paurosaccharolyticus	2.307866635	1	NA	3	4	5
111	OTU_1210	OTU_1210	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Pedomicrobium	s__norank	2.307866635	NA	NA	3	NA	5
112	OTU_1212	OTU_1212	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__norank	s__norank	1.778129178	NA	NA	NA	NA	5
113	OTU_1213	OTU_1213	NA	NA	14	2.43E-05	9	13.44336853	2548.071429	0.000104645	2	0.244897959	1.345071069	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank	11.21404456	1	2	3	4	5
114	OTU_1214	OTU_1214	NA	NA	53	6.30E-06	6	52.90524337	0	7.30E-15	1	0	0.422620107	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
115	OTU_1216	OTU_1216	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__unidentified_Bacteria	c__Clostridia	o__norank	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
116	OTU_1218	OTU_1218	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Defluviicoccales	f__Defluviicoccaceae	g__Defluviicoccus	s__norank	2.307866635	NA	NA	NA	NA	5
117	OTU_122	OTU_122	NA	NA	236	2.44E-05	11	225.3115315	1295	0.907807908	1	0.133690032	0.044088401	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Ilumatobacteraceae	g__Ilumatobacter	s__norank	12.2804819	1	2	3	NA	5
118	OTU_1221	OTU_1221	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
119	OTU_1222	OTU_1222	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Mesorhizobium	s__norank	-0.021376354	1	NA	3	4	NA
120	OTU_1223	OTU_1223	NA	NA	53	6.30E-06	6	52.90524337	0	7.61E-15	1	0	0.422620107	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Crocinitomicaceae	g__Crocinitomix	s__norank	NA	1	NA	NA	NA	NA
121	OTU_1227	OTU_1227	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__Bryobacteraceae	g__Bryobacter	s__norank	2.307866635	NA	2	NA	NA	5
122	OTU_1229	OTU_1229	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__norank	2.307866635	NA	NA	NA	NA	5
123	OTU_123	OTU_123	NA	NA	250	2.45E-05	10	245.7874344	56	0.980138937	10	0.192672	1.147805838	k__Bacteria	p__unidentified_Bacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	g__norank	s__norank	232.2186555	1	NA	3	4	5
124	OTU_1231	OTU_1231	NA	NA	41	4.86E-06	3	40.96336891	0	6.80E-17	3	0	0.302971136	k__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__unidentified_0319-6G20	g__unidentified_0319-6G20	s\_\_bacterium\_enrichment\_culture\_clone\_B126	NA	NA	2	NA	NA	NA
125	OTU_1232	OTU_1232	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	s__Corynebacterium_stationis	NA	NA	2	NA	NA	NA
126	OTU_1234	OTU_1234	NA	NA	54	6.30E-06	7	53.94812556	3.481132075	1	2	1.11E-16	0.4594953	k__Bacteria	p__unidentified_Bacteria	c__Oligoflexia	o__Oligoflexales	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
127	OTU_1235	OTU_1235	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Gemmatimonadales	f__Gemmatimonadaceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
128	OTU_1237	OTU_1237	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	6.876747347	NA	NA	NA	NA	5
129	OTU_1238	OTU_1238	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	s__Leuconostoc_mesenteroides	-0.03030303	NA	NA	NA	4	NA
130	OTU_1239	OTU_1239	NA	NA	15	5.54E-06	1	14.9525663	0	0	12	0	NA	k__Bacteria	p__Desulfobacterota	c__Desulfobaccia	o__Desulfobaccales	f__Desulfobaccaceae	g__Desulfobacca	s__bacterium_enrichment_culture_clone_E8	-0.073375127	NA	NA	NA	4	NA
131	OTU_124	OTU_124	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus_garvieae	1.778129178	NA	2	NA	NA	5
132	OTU_1240	OTU_1240	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
133	OTU_1244	OTU_1244	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_UCG-014	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
134	OTU_1245	OTU_1245	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__unidentified_Gammaproteobacteria	f__unidentified_Gammaproteobacteria	g__Acidibacter	s__norank	2.307866635	NA	NA	NA	NA	5
135	OTU_1247	OTU_1247	NA	NA	24	3.69E-06	1	24	0	0	9	0	NA	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__Luteolibacter	s__norank	-0.043478261	NA	NA	NA	NA	5
136	OTU_1248	OTU_1248	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	NA	NA	2	NA	NA	NA
137	OTU_125	OTU_125	NA	NA	2	1.52E-05	12	1.933916216	0	4.38E-16	3	0	-1.318544648	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurospirillaceae	g__Sulfurospirillum	s__norank	-1.086161199	1	NA	3	4	NA
138	OTU_1252	OTU_1252	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__Chloroflexi	c__KD4-96	o__norank	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
139	OTU_1254	OTU_1254	NA	NA	42	1.53E-05	10	41.87110553	6.512820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__unidentified_Bacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__norank	s__norank	-0.010120776	NA	NA	NA	4	NA
140	OTU_1258	OTU_1258	NA	NA	25	5.44E-06	1	24.97780241	0	0	6	0	NA	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Gemmatales	f__Gemmataceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
141	OTU_126	OTU_126	NA	NA	8	2.41E-05	12	7.727154094	0	0.000125562	10	0	-0.896723311	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_1	s__norank	121.8074562	NA	NA	3	4	5
142	OTU_1263	OTU_1263	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Saccharimonadia	o__Saccharimonadales	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	4	5
143	OTU_1264	OTU_1264	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Spongiibacteraceae	g__norank	s__norank	1.778129178	NA	NA	NA	NA	5
144	OTU_1266	OTU_1266	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__WPS-2	c__norank	o__norank	f__norank	g__norank	s__norank	-0.021376354	NA	NA	NA	4	NA
145	OTU_1267	OTU_1267	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
146	OTU_1268	OTU_1268	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Vicinamibacteria	o__Vicinamibacterales	f__norank	g__norank	s__norank	2.307866635	NA	NA	3	NA	5
147	OTU_127	OTU_127	NA	NA	6	2.42E-05	10	5.870105673	5515.2	1.24E-07	2	0	-0.303114607	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Romboutsia	s__norank	-49.60321665	NA	2	3	4	5
148	OTU_1270	OTU_1270	NA	NA	250	2.45E-05	10	246.3741791	3	0.982662999	10	0.192672	1.147805838	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	-148.4947231	NA	2	3	4	5
149	OTU_1273	OTU_1273	NA	NA	24	3.69E-06	1	24	0	0	9	0	NA	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__norank	-0.043478261	NA	NA	NA	NA	5
150	OTU_1274	OTU_1274	NA	NA	16	5.23E-06	1	15.96761727	0	4.20E-17	14	0	NA	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	NA	NA	NA	3	NA	NA
151	OTU_1275	OTU_1275	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
152	OTU_1277	OTU_1277	NA	NA	24	3.69E-06	1	24	0	0	9	0	NA	k__Bacteria	p__Desulfobacterota	c__Desulfobaccia	o__Desulfobaccales	f__Desulfobaccaceae	g__Desulfobacca	s__norank	-0.043478261	1	2	NA	4	5
153	OTU_1278	OTU_1278	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Aminobacter	s__norank	2.307866635	1	NA	NA	NA	5
154	OTU_128	OTU_128	NA	NA	11	2.36E-05	13	10.62828921	745.6666667	1.89E-12	2	0	1.070373456	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__unidentified_Chloroplast	g__unidentified_Chloroplast	s__norank	1.598942738	NA	2	NA	4	5
155	OTU_1282	OTU_1282	NA	NA	42	1.53E-05	10	41.87110553	6.012820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__norank	-0.010120776	1	NA	NA	4	NA
156	OTU_1286	OTU_1286	NA	NA	42	1.53E-05	10	41.87110553	6.012820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	s__norank	-0.010120776	NA	NA	NA	4	NA
157	OTU_129	OTU_129	NA	NA	10	2.41E-05	11	9.592035496	464.7075397	0.000326992	10	0	-0.681509716	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__DEV007	g__norank	s__norank	155.32991	NA	NA	3	NA	5
158	OTU_1291	OTU_1291	NA	NA	38	5.53E-06	2	37.94387981	0	4.20E-17	5	0	0.216983186	k__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Pla1_lineage	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
159	OTU_1292	OTU_1292	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__Bryobacteraceae	g__Bryobacter	s__norank	NA	NA	NA	3	NA	NA
160	OTU_1293	OTU_1293	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_NK4A136_group	s__norank	NA	NA	2	NA	NA	NA
161	OTU_1294	OTU_1294	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella	s__norank	NA	NA	2	NA	NA	NA
162	OTU_1297	OTU_1297	NA	NA	15	5.54E-06	1	14.9525663	0	0	12	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	-0.073375127	NA	NA	NA	4	NA
163	OTU_1298	OTU_1298	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	-0.023296404	NA	2	NA	4	NA
164	OTU_1299	OTU_1299	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
165	OTU_13	OTU_13	NA	NA	251	2.45E-05	10	246.9440281	78	0.981150707	10	0.198219076	1.255412635	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__unidentified_Rhizobiales	g__Alsobacter	s__norank	-52.39507558	NA	2	3	4	5
166	OTU_130	OTU_130	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	2	3	NA	5
167	OTU_1308	OTU_1308	NA	NA	8	2.34E-05	14	7.757438309	0	5.32E-14	2	0	0.246280618	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__norank	s__norank	-5.134766749	NA	2	3	4	5
168	OTU_131	OTU_131	NA	NA	11	2.36E-05	13	10.62828921	745.6666667	1.89E-12	2	0	1.070373456	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cardiobacteriales	f__norank	g__norank	s__norank	1.598942738	NA	2	3	NA	5
169	OTU_1311	OTU_1311	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__MBNT15	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	2	NA	NA	5
170	OTU_1312	OTU_1312	NA	NA	12	6.29E-06	8	11.94257172	49.88636364	2.83E-16	3	0	0.644210255	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
171	OTU_1314	OTU_1314	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__PLTA13	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
172	OTU_1315	OTU_1315	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__norank	-0.03030303	1	2	NA	4	NA
173	OTU_1317	OTU_1317	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Crocinitomicaceae	g__Fluviicola	s__norank	-0.066747188	NA	NA	NA	4	NA
174	OTU_132	OTU_132	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	g__Methyloparacoccus	s__norank	6.876747347	1	2	3	4	5
175	OTU_1322	OTU_1322	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__MB-A2-108	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
176	OTU_1327	OTU_1327	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__unidentified_Gammaproteobacteria	f__unidentified_Gammaproteobacteria	g__Acidibacter	s__norank	NA	NA	2	NA	NA	NA
177	OTU_133	OTU_133	NA	NA	9	2.41E-05	11	8.580481375	852	6.24E-08	2	0	0.520978231	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__norank	f__norank	g__norank	s__norank	8.605840798	NA	2	NA	4	5
178	OTU_1333	OTU_1333	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Edaphobaculum	s__norank	2.307866635	NA	NA	NA	NA	5
179	OTU_1334	OTU_1334	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	s__norank	NA	NA	NA	3	NA	NA
180	OTU_134	OTU_134	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__norank	s__norank	-0.03030303	1	2	NA	4	NA
181	OTU_1340	OTU_1340	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Firmicutes	c__norank	o__norank	f__norank	g__norank	s__norank	-0.021376354	NA	NA	NA	4	NA
182	OTU_1341	OTU_1341	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ochrobactrum	s__Ochrobactrum_pseudogrignonense	-0.066747188	1	2	NA	4	NA
183	OTU_1344	OTU_1344	NA	NA	36	3.80E-06	3	35.83751711	0	1.08E-16	3	0	0.225918608	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__norank	0.054116302	NA	NA	NA	NA	5
184	OTU_1345	OTU_1345	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
185	OTU_135	OTU_135	NA	NA	12	2.38E-05	12	11.1462696	7907	4.89E-10	2	0	1.345071069	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__unidentified_Gammaproteobacteria	f__unidentified_Gammaproteobacteria	g__norank	s__norank	-16.88933955	1	2	3	4	5
186	OTU_1352	OTU_1352	NA	NA	8	2.41E-05	10	7.399532452	150	3.02E-06	2	0	0.246280618	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__norank	g__norank	s__norank	-602.6669292	1	2	3	4	5
187	OTU_1355	OTU_1355	NA	NA	8	2.41E-05	12	7.727154094	0	0.000125562	10	0	-0.896723311	k__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__OPB41	f__norank	g__norank	s__norank	121.8074562	1	2	NA	NA	5
188	OTU_1358	OTU_1358	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__norank	NA	NA	NA	3	NA	NA
189	OTU_136	OTU_136	NA	NA	11	2.36E-05	13	10.62828921	746.6666667	1.89E-12	2	0	1.070373456	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Pleomorphomonadaceae	g__Prosthecomicrobium	s__norank	1.598942738	1	NA	3	4	5
190	OTU_1369	OTU_1369	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__67-14	g__norank	s__norank	NA	NA	NA	3	NA	NA
191	OTU_137	OTU_137	NA	NA	7	2.39E-05	12	6.549258037	1138.147817	6.22E-06	10	1.11E-16	-1.004330108	k__Bacteria	p__unidentified_Bacteria	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__norank	s__norank	-238.6049729	1	2	3	4	5
192	OTU_1370	OTU_1370	NA	NA	22	5.40E-06	1	21.96832966	0	1.03E-16	7	0	NA	k__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
193	OTU_1375	OTU_1375	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
194	OTU_138	OTU_138	NA	NA	248	2.45E-05	10	245.2196988	172	0.988411951	10	0.174817898	0.824985446	k__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__norank	g__norank	s__norank	46.47441369	1	2	3	4	5
195	OTU_1382	OTU_1382	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__norank	s__norank	-0.03030303	NA	NA	NA	4	NA
196	OTU_1383	OTU_1383	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__norank	2.307866635	NA	NA	NA	NA	5
197	OTU_1384	OTU_1384	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planomicrobium	s__Planomicrobium_okeanokoites	NA	1	NA	NA	NA	NA
198	OTU_1388	OTU_1388	NA	NA	25	5.44E-06	1	24.97780241	0	0	6	0	NA	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Chthoniobacter	s__norank	NA	1	NA	NA	NA	NA
199	OTU_139	OTU_139	NA	NA	8	2.43E-05	10	7.521355225	315	0.017553724	10	0.53125	-1.219543702	k__Bacteria	p__unidentified_Bacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__norank	s__norank	-127.8767385	1	NA	3	4	5
200	OTU_1390	OTU_1390	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Caloramatoraceae	g__Fonticella	s__norank	NA	1	NA	NA	NA	NA
201	OTU_1392	OTU_1392	NA	NA	25	5.44E-06	1	24.97780241	0	5.14E-17	6	0	NA	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Pirellulales	f__Pirellulaceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
